name,g_map,post_code,address1,address2,tel,jsog_code,senkoishido,fujinkashuyo,shusanki,ivf,hai_ranshi_toketsu,kenbijusei,social_ranshitoketsu,teikyoseishi_aih,pgt,jis_art,japco,yomigana,current_status,prefecture_id,city_id
東京山手メディカルセンター,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5373.756836037238!2d139.69629379971792!3d35.70508264329618!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188d2fd4421881%3A0x46b30f2db95e9ec4!2zSkNIT-adseS6rOWxseaJi-ODoeODh-OCo-OCq-ODq-OCu-ODs-OCv-ODvA!5e0!3m2!1sja!2sjp!4v1606375787990!5m2!1sja!2sjp,1690073,百人町3-22-1,,03-3364-0251,130076,1,1,1,0,0,0,0,0,0,0,0,トウキョウヤマテメディカルセンター,0,13,658
慶應義塾大学,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d4684.900277922947!2d139.7149949876967!3d35.681833226199714!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188c936e747519%3A0xb18fb3af09cb6bc0!2z5oW25oeJ576p5aG-5aSn5a2m55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606375821611!5m2!1sja!2sjp,1608582,信濃町35,,03-3353-1211,130077,1,1,1,1,1,1,4,1,0,0,0,ケイオウギジュクダイガク,0,13,658
聖母病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5523.795935577066!2d139.6910388380667!3d35.7200555898413!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188d4d9841fe77%3A0x947c428d86d4742b!2z6IGW5q-N55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606375852271!5m2!1sja!2sjp,1618521,中落合2-5-1,,03-3951-1111,130078,1,0,1,0,0,0,0,0,0,0,0,セイボビョウイン,0,13,658
東京新宿メディカルセンター,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3239.9276233945725!2d139.73989991484328!3d35.703398636364135!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188c5aad14252b%3A0x187441294baf75cb!2zSkNIT-adseS6rOaWsOWuv-ODoeODh-OCo-OCq-ODq-OCu-ODs-OCv-ODvA!5e0!3m2!1sja!2sjp!4v1606375907266!5m2!1sja!2sjp,1628543,津久戸町5-1,,03-3269-8111,130079,0,0,1,0,0,0,0,0,0,0,0,トウキョウシンジュクメディカルセンター,0,13,658
国立国際医療研究センター,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d9924.505422128688!2d139.71132611361122!3d35.701541007957445!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188ce1f3690adb%3A0x29bf28aa81403f69!2z5Zu956uL5Zu96Zqb5Yy755mC56CU56m244K744Oz44K_44O855eF6Zmi!5e0!3m2!1sja!2sjp!4v1606375939718!5m2!1sja!2sjp,1628655,戸山1-21-1,,03-3202-7181,130080,1,1,1,1,1,1,0,0,0,0,0,コクリツコクサイイリョウケンキュウセンター,0,13,658
東京女子医科大学,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5857.346350033096!2d139.71569272162884!3d35.69682376883691!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188ce5024f7405%3A0x1f674b81b49f41b1!2z5p2x5Lqs5aWz5a2Q5Yy756eR5aSn5a2m55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606375978507!5m2!1sja!2sjp,1628666,河田町8-1,,03-3353-8111,130081,1,1,1,1,1,1,0,0,0,0,0,トウキョウジョシイカダイガク,0,13,658
立正佼成会附属佼成病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d4598.626488815653!2d139.65307013645076!3d35.6900544942509!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018f2f1293563db%3A0x6735d72924da79aa!2z5L285oiQ55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376019534!5m2!1sja!2sjp,1660012,和田2-25-1,,03-3383-1281,130085,1,1,1,0,0,0,0,0,0,0,0,コウセイビョウイン,0,13,669
河北総合病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3033.330149495696!2d139.63635042160897!3d35.70666361443019!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018f277bd8e8ba3%3A0x35285e771d30e2b0!2z5rKz5YyX57eP5ZCI55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376045405!5m2!1sja!2sjp,1660001,阿佐谷北1-7-3,,03-3339-2121,130086,1,1,1,0,0,0,0,0,0,0,0,カワキタソウゴウビョウイン,0,13,669
荻窪病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d13523.386802400631!2d139.5961708770281!3d35.71685986740119!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018eddee8ac7daf%3A0x6f1276f5e134f10a!2z6I2756qq55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376067334!5m2!1sja!2sjp,1670035,今川3-1-24,,03-3399-1101,130087,1,0,0,0,0,0,0,0,0,0,0,オギクボビョウイン,0,13,669
杉山産婦人科,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7871.1273316190145!2d139.65567164040954!3d35.6697487624189!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018f3104ab2a253%3A0xaeb4b34a5898b7a0!2z5p2J5bGx55Sj5amm5Lq656eRIOS4lueUsOiwtw!5e0!3m2!1sja!2sjp!4v1606376106325!5m2!1sja!2sjp,1560041,大原1-53-1,,03-5454-3541,130088,0,0,0,1,1,1,0,0,0,0,0,スギヤマサンフジンカ,0,13,666
東京都立大塚病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2532.4964439920336!2d139.73009115420228!3d35.72557058935697!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188d0a8926da1f%3A0x342a1d004063e1e3!2z5p2x5Lqs6YO956uL5aSn5aGa55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376132952!5m2!1sja!2sjp,1708476,南大塚2-8-1,,03-3941-3211,130090,1,1,1,0,0,0,0,0,0,0,0,オオツカビョウイン,0,13,670
松本レディースクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d6870.619872086856!2d139.71260312023458!3d35.73219108341578!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188d695d2a1fbd%3A0x7fe62a517561a22e!2z5p2-5pys44Os44OH44Kj44O844K544Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606376181870!5m2!1sja!2sjp,1700013,東池袋2-60-3,グレイスロータリービル1F,03-5958-5633,130091,0,0,0,1,1,1,0,0,0,1,0,マツモトレディースクリニック,0,13,670
帝京大学,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d6880.110811773926!2d139.70837316002138!3d35.76024685822667!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x601892eaff028ef9%3A0xc8b983c6babfe14c!2z5bid5Lqs5aSn5a2m5Yy75a2m6YOo6ZmE5bGe55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376211362!5m2!1sja!2sjp,1738606,加賀2-11-1,,03-3964-1211,130092,1,1,1,1,1,1,0,0,0,0,0,テイキョウダイガク,0,13,673
日本大学板橋病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10274.097608522785!2d139.69011187267532!3d35.750610038625176!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x601892caa3501b9b%3A0x396595e12b255e00!2z5pel5pys5aSn5a2m5Yy75a2m6YOo6ZmE5bGe5p2_5qmL55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376229683!5m2!1sja!2sjp,1738610,大谷口上町30-1,,03-3972-8111,130095,1,1,1,1,1,1,4,0,0,0,0,ニホンダイガクイタバシビョウイン,0,13,673
板橋中央総合病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3159.393803027442!2d139.6948257505705!3d35.775903583529875!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018932e0be711ef%3A0x3d1621fd8d73bf3d!2z5p2_5qmL5Lit5aSu57eP5ZCI55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376251616!5m2!1sja!2sjp,1740051,小豆沢2-12-7,,03-3967-1181,130096,1,1,1,0,0,0,0,0,0,0,0,イタバシチュウオウソウゴウビョウイン,0,13,673
練馬総合病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d6994.622248645782!2d139.6717663121776!3d35.733708505215!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018ed44b8b7296f%3A0x8003fbec7ad5db46!2z57e06aas57eP5ZCI55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376285013!5m2!1sja!2sjp,1768530,旭丘1-24-1,,03-5988-2200,130097,1,0,0,0,0,0,0,0,0,0,0,ネリマソウゴウビョウイン,0,13,674
武蔵野赤十字病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d8145.860538199359!2d139.54386549729787!3d35.69756535930801!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018ef9625468dd5%3A0x76c0275005c97f03!2z5q2m6JS16YeO6LWk5Y2B5a2X55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376313770!5m2!1sja!2sjp,1808610,境南町1-26-1,,0422-32-3111,130099,1,1,1,0,0,0,0,0,0,0,0,ムサシノセキジュウジビョウイン,0,13,680
杏林大学,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d29887.51785212441!2d139.5447398601947!3d35.67522037310367!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018f02af72d7793%3A0xe22980c3c61cc03d!2z5p2P5p6X5aSn5a2m5Yy75a2m6YOo5LuY5bGe55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376352470!5m2!1sja!2sjp,1818611,新川6-20-2,,0422-47-5511,130100,1,1,1,1,1,1,0,0,0,0,0,キョウリンダイガク,0,13,681
幸町IVFクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d18363.685870864578!2d139.48528794940435!3d35.67346703117317!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018e4fe7e7e4df1%3A0x2c754b826d9158dd!2z5bm455S6SVZG44Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606376376214!5m2!1sja!2sjp,1830055,府中町1-18-17,コンテント府中 1F･2F,042-365-0341,130101,0,0,0,1,1,1,0,0,0,0,0,サイワイチョウアイブイエフクリニック,0,13,683
東京都立多摩総合医療センター,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d13512.382004691537!2d139.4649874203914!3d35.68966116930116!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018e413517efbb5%3A0x511adb67a3818861!2z5aSa5pGp57eP5ZCI5Yy755mC44K744Oz44K_44O8!5e0!3m2!1sja!2sjp!4v1606376393555!5m2!1sja!2sjp,1838524,武蔵台2-8-29,,042-323-5111,130102,1,1,1,0,0,0,0,0,0,0,0,タマソウゴウイリョウセンター,0,13,683
公立昭和病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d9682.9868915189!2d139.5020663422646!3d35.73153577408994!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018e67b4dc1ed79%3A0xa5185dd6c5858892!2z5YWs56uL5pit5ZKM55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376413645!5m2!1sja!2sjp,1878510,花小金井8-1-1,,042-461-0052,130103,1,1,1,0,0,0,0,0,0,0,0,ショウワビョウイン,0,13,688
井上レディースクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d8852.109046533113!2d139.39023722992727!3d35.700100431194706!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018e19795144fbf%3A0xa0d88a65c38688cf!2z5LqV5LiK44Os44OH44Kj44O844K544Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606376431715!5m2!1sja!2sjp,1900013,富士見町1-26-9,,042-529-0111,130105,0,0,0,1,1,1,0,0,0,0,0,イノウエレディースクリニック,0,13,679
東京災害医療センター,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d19193.831540691124!2d139.4006294267894!3d35.70657139072043!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018e174c6318f25%3A0xcbd0b24ac5603aff!2z54G95a6z5Yy755mC44K744Oz44K_44O8!5e0!3m2!1sja!2sjp!4v1606376453163!5m2!1sja!2sjp,1900014,緑町3256,,042-526-5511,130106,0,1,0,0,0,0,0,0,0,0,0,トウキョウサイガイイリョウセンター,0,13,679
立川病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d8935.31487840276!2d139.41748196207234!3d35.69591343309564!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018e3df4059bc7d%3A0x9ae48dcada97d3df!2z56uL5bed55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376479237!5m2!1sja!2sjp,1908531,錦町4-2-22,,042-523-3131,130107,1,1,1,0,0,0,0,0,0,0,0,タチカワビョウイン,0,13,679
立川相互病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d6312.73611567109!2d139.41058055616713!3d35.703050429889664!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018e16174bb2699%3A0x700924ea16d06a9e!2z56uL5bed55u45LqS55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376494097!5m2!1sja!2sjp,1908578,緑町4-1,,042-525-2585,130108,1,1,1,0,0,0,0,0,0,0,0,タチカワソウゴビョウイン,0,13,679
東京医科大学八王子医療センター,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d19535.404414873286!2d139.27835435941728!3d35.635659387904525!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60191c0674562a23%3A0xc5a7ae717757ef4c!2z5p2x5Lqs5Yy756eR5aSn5a2m5YWr546L5a2Q5Yy755mC44K744Oz44K_44O8!5e0!3m2!1sja!2sjp!4v1606376520246!5m2!1sja!2sjp,1930998,館町1163,,042-665-5611,130111,1,1,1,0,0,0,0,0,0,0,0,トウキョウイカダイガクハチオウジイリョウセンター,0,13,678
町田市民病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d26146.77993297654!2d139.42052385437935!3d35.55935282046791!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018fc0308d64893%3A0x45e074848fd5965f!2z55S655Sw5biC5rCR55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376546346!5m2!1sja!2sjp,1940023,旭町2-15-41,,042-722-2230,130112,1,1,1,0,0,0,0,0,0,0,0,マチダシミンビョウイン,0,13,686
青梅市立総合病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5393.405434313186!2d139.27847094398078!3d35.782405748139645!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x601923ff7c0c1743%3A0x4074cffa34cbde97!2z6Z2S5qKF5biC56uL57eP5ZCI55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376572812!5m2!1sja!2sjp,1980042,東青梅4-16-5,,0428-22-3191,130113,1,1,1,0,0,0,0,0,0,0,0,オウメシリツソウゴウビョウイン,0,13,682
公立福生病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3238.1556720199205!2d139.32465571484445!3d35.74697833397158!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6019204a851f5075%3A0xa01cb598de9e2ce4!2z5YWs56uL56aP55Sf55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376587013!5m2!1sja!2sjp,1978511,加美平1-6-1,,042-551-1111,130115,0,1,1,0,0,0,0,0,0,0,0,コウリツフッサビョウイン,0,13,693
東京慈恵会医科大学第三病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d12931.708085675482!2d139.5600263443116!3d35.64553406627545!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018f05455a96241%3A0x658cc7faf240f869!2z5p2x5Lqs5oWI5oG15Lya5Yy756eR5aSn5a2m6ZmE5bGe56ys5LiJ55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376607974!5m2!1sja!2sjp,2018601,和泉本町4-11-1,,03-3480-1151,130116,1,1,0,0,0,0,0,0,0,0,0,トウキョウジケイカイイカダイガクダイサンビョウイン,0,13,694
稲城市立病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d9494.012257957977!2d139.4827870426638!3d35.64496218159214!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018e4d52f749b3d%3A0xa760a6b0cdfc3950!2z56iy5Z-O5biC56uL55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376625041!5m2!1sja!2sjp,2060801,大丸1171,,042-377-0931,130118,1,1,0,0,0,0,0,0,0,0,0,イナギシリツビョウイン,0,13,700
日本医科大学多摩永山病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3242.8595324597554!2d139.44445931484137!3d35.63118924032314!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018e4aaa816dde7%3A0xe12150e8355ed4e9!2z5pel5pys5Yy756eR5aSn5a2m5aSa5pGp5rC45bGx55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376648759!5m2!1sja!2sjp,2068512,永山1-7-1,,042-371-2111,130119,1,1,1,0,0,0,0,0,0,0,0,ニホンイカダイガクタマナガヤマビョウイン,0,13,699
豊島病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d11432.536396011219!2d139.69563757082847!3d35.75242171019562!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x601892cf82700001%3A0xa1736d1f65eedc88!2z6LGK5bO255eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376678216!5m2!1sja!2sjp,1730015,栄町33-1,,03-5375-1234,130120,1,1,1,0,0,0,0,0,0,0,0,トシマビョウイン,0,13,673
がん・感染症センター都立駒込病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d9097.486063903218!2d139.75128867022684!3d35.73066198393417!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188dc667a9f489%3A0x7febfa7b7174288b!2z44GM44KT44O75oSf5p-T55eH44K744Oz44K_44O8IOadseS6rOmDveeri-mnkui-vOeXhemZog!5e0!3m2!1sja!2sjp!4v1606376695924!5m2!1sja!2sjp,1130021,本駒込3-18,,03-3823-2101,130122,1,1,0,0,0,0,0,0,0,0,0,コマゴメビョウイン,0,13,659
赤坂見附宮崎産婦人科,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d4623.284700633428!2d139.73180512176376!3d35.678152673216324!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188c7dc5589091%3A0xa4dcd4647e6e3ffe!2z5a6u5bSO55Sj5amm5Lq656eR!5e0!3m2!1sja!2sjp!4v1606376714524!5m2!1sja!2sjp,1070051,元赤坂1-1,,03-3478-6443,130123,0,0,0,1,1,1,0,0,0,0,0,アカサカミツケミヤザキサンフジンカ,0,13,657
杏雲堂病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3906.961242143393!2d139.76051036771824!3d35.69868012583388!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188c1a022bed6b%3A0x81598be1cdd62aa5!2z5YWs55uK6LKh5Zuj5rOV5Lq6IOS9kOOAheacqOeglOeptuaJgOmZhOWxniDmnY_pm7LloILnl4XpmaI!5e0!3m2!1sja!2sjp!4v1606376738290!5m2!1sja!2sjp,1010062,神田駿河台1-8,,03-3292-2051,130124,0,1,0,0,0,0,0,0,0,0,0,キョウウンドウビョウイン,0,13,655
がん研有明病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d6279.0660244402825!2d139.7914400792604!3d35.63395229671779!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x601889c2c249a333%3A0x8a8cd6fc387b93de!2z44GM44KT56CU5pyJ5piO55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376765554!5m2!1sja!2sjp,1358550,有明3-8-31,,03-3520-0111,130125,0,1,0,0,0,0,0,0,0,0,0,ガンケンアリアケビョウイン,0,13,662
陣内ウィメンズクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d4415.989172843905!2d139.66346887263745!3d35.60512694237971!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x1526b6621b931841%3A0x8e6e98ae20a03985!2z6Zmj5YaF44Km44Kj44Oh44Oz44K644Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606376780889!5m2!1sja!2sjp,1580083,奥沢5-40-5,自由が丘JWCビル,03-3722-2255,130129,0,0,0,1,1,1,0,0,0,0,0,ジンナイウィメンズクリニック,0,13,666
ウィメンズクリニック神野,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3622.331744627795!2d139.5569513883822!3d35.650456383146405!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018f04f8e20b98f%3A0xde5ddcd5807b4e93!2z44Km44Kj44Oh44Oz44K644O744Kv44Oq44OL44OD44Kv56We6YeO!5e0!3m2!1sja!2sjp!4v1606376803916!5m2!1sja!2sjp,1820022,国領町3-11-7,,042-480-3105,130131,0,0,0,1,1,1,0,0,0,0,0,ウィメンズクリニックジンノ,0,13,685
銀座すずらん通りレディスクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3241.2855808924646!2d139.7610925148424!3d35.66996953819778!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188be61841d50b%3A0xce03bfdd378bcbfb!2z6YqA5bqn44GZ44Ga44KJ44KT6YCa44KK44Os44OH44Kj44K544Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606376952696!5m2!1sja!2sjp,1040061,銀座6-9-7,近畿建物銀座ビル8F,03-3569-7711,130133,0,0,0,1,1,1,0,0,0,0,0,ギンザスズランドオリレディスクリニック,0,13,656
芝公園かみやまクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3242.0152730720883!2d139.74942731484188!3d35.651995339183046!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188bb7ee4b4817%3A0x7b6cbb4d396ca49e!2z6Iqd5YWs5ZyS44GL44G_44KE44G-44Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606376978034!5m2!1sja!2sjp,1050014,芝2-9-10,ダイユウビル1F,03-6414-5641,130134,0,0,0,1,1,1,0,0,0,0,0,シバコウエンカミヤマクリニック,0,13,657
多摩南部地域病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d9258.17578890049!2d139.4098588284469!3d35.624087042476944!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018e32e0f929a19%3A0x5200cb0e3457aee9!2z5p2x5Lqs6YO95L-d5YGl5Yy755mC5YWs56S-5aSa5pGp5Y2X6YOo5Zyw5Z-f55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606376998722!5m2!1sja!2sjp,2060036,中沢2-1-2,,042-338-5111,130135,0,1,0,0,0,0,0,0,0,0,0,タマナンブチイキビョウイン,0,13,699
東京臨海病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d24908.536385999883!2d139.84917729392902!3d35.65139425412455!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x601888074bfae715%3A0x913461c1bd291475!2z5p2x5Lqs6Ieo5rW355eF6Zmi!5e0!3m2!1sja!2sjp!4v1606377020148!5m2!1sja!2sjp,1340086,臨海町1-4-2,,03-5605-8811,130136,1,0,0,0,0,0,0,0,0,0,0,トウキョウリンカイビョウイン,0,13,677
東海大学八王子病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d8045.508894141979!2d139.3553704517146!3d35.67268601771109!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60191e05b0013e1b%3A0x774e29c6586f59e7!2z5p2x5rW35aSn5a2m5Yy75a2m6YOo5LuY5bGe5YWr546L5a2Q55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606377042279!5m2!1sja!2sjp,1920032,石川町1838,,042-639-1111,130137,1,1,0,0,0,0,0,0,0,0,0,トウカイダイガクハチオウジビョウイン,0,13,678
ウイメンズ・クリニック大泉学園,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3238.026340499112!2d139.58556031484474!3d35.75015733379694!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018eec7bd3c33a3%3A0x5cb1af983abf8a00!2z44Km44Kk44Oh44Oz44K644O744Kv44Oq44OL44OD44Kv5aSn5rOJ5a2m5ZyS!5e0!3m2!1sja!2sjp!4v1606377055630!5m2!1sja!2sjp,1780063,東大泉1-27-19,アラウダ大泉ビル2F-5F,03-5935-1010,130138,0,0,0,1,1,1,0,0,0,0,0,ウィメンズクリニックオオイズミガクエン,0,13,674
とくおかレディースクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3243.3928329642536!2d139.6732308148409!3d35.61804104104313!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018f4dc6cf48345%3A0xf1612882f5e3e232!2z44Go44GP44GK44GL44Os44OH44Kj44O844K544Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606377070116!5m2!1sja!2sjp,1520031,1-3-1,三井住友銀行都立大学駅前ビル6F,03-5701-1722,130140,0,0,0,1,1,1,0,0,0,0,0,トクオカレディースクリニック,0,13,664
うすだレディースクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5373.652653586654!2d139.5757792416329!3d35.7066347654451!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018ee48a8391d17%3A0x404cd7e3070bf3b8!2z44GG44GZ44Gg44Os44OH44Kj44O844K544Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606377089059!5m2!1sja!2sjp,1800004,吉祥寺本町2-4-14,メディコープビル8・3F,0422-28-0363,130141,0,0,0,1,1,1,0,0,0,0,0,ウスダレディースクリニック,0,13,680
